Pairs,EntryTime,Size1,EntryPrice1,EntryPrice2,ExitTime,Size2,ExitPrice1,ExitPrice2,HoldingPeriod,Profitfee
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
AXSUSDT - SANDUSDT,2022-05-12 16:00:00+08:00,-248.50894632206757,22.95,1.15048,2022-05-13 12:00:00+08:00,4784.9637299749265,21.79,1.36827,0 days 20:00:00,1307.2172108315149
ETHUSDT - STETHUSDT,2022-05-13 00:00:00+08:00,2.4695016545661086,1967.3,2043.71,2022-05-13 01:00:00+08:00,-2.5026402855012035,2026.24,1909.02,0 days 01:00:00,462.8787326009987
ETHUSDT - STETHUSDT,2022-05-13 02:00:00+08:00,-2.467624763108023,1932.84,1860.42,2022-05-13 06:00:00+08:00,2.6191449015725348,1913.77,1888.49,0 days 04:00:00,101.26607301663746
ETHUSDT - STETHUSDT,2022-05-13 09:00:00+08:00,-2.5513458349279245,2012.93,1955.19,2022-05-20 07:00:00+08:00,2.6018087774620917,2006.49,1985.48,6 days 22:00:00,74.73165477535507
DOTUSDT - EGLDUSDT,2022-05-18 17:00:00+08:00,476.87172150691464,10.4,98.4,2022-05-27 08:00:00+08:00,-50.5663430420712,9.138,72.63,8 days 15:00:00,683.3170663071616
DOTUSDT - EGLDUSDT,2022-05-18 17:00:00+08:00,476.87172150691464,10.4,98.4,2022-05-27 08:00:00+08:00,-50.5663430420712,9.138,72.63,8 days 15:00:00,683.3170663071616
AXSUSDT - GODSUSDT,2022-05-22 01:00:00+08:00,240.15369836695484,20.85,1.27667,2022-05-23 11:00:00+08:00,-6040.763069190901,22.49,0.86641,1 days 10:00:00,2848.781422282518
GODSUSDT - SANDUSDT,2022-05-22 01:00:00+08:00,-6040.763069190901,1.27667,1.33364,2022-05-23 21:00:00+08:00,3786.788651751768,0.82683,1.39975,1 days 20:00:00,2944.66394146329
AXSUSDT - GODSUSDT,2022-05-22 01:00:00+08:00,240.15369836695484,20.85,1.27667,2022-05-23 11:00:00+08:00,-6040.763069190901,22.49,0.86641,1 days 10:00:00,2848.781422282518
AXSUSDT - GODSUSDT,2022-05-22 01:00:00+08:00,240.15369836695484,20.85,1.27667,2022-05-23 11:00:00+08:00,-6040.763069190901,22.49,0.86641,1 days 10:00:00,2848.781422282518
GODSUSDT - SANDUSDT,2022-05-22 01:00:00+08:00,-6040.763069190901,1.27667,1.33364,2022-05-23 21:00:00+08:00,3786.788651751768,0.82683,1.39975,1 days 20:00:00,2944.66394146329
AXSUSDT - GODSUSDT,2022-05-22 01:00:00+08:00,240.15369836695484,20.85,1.27667,2022-05-23 11:00:00+08:00,-6040.763069190901,22.49,0.86641,1 days 10:00:00,2848.781422282518
GODSUSDT - SANDUSDT,2022-05-22 01:00:00+08:00,-6040.763069190901,1.27667,1.33364,2022-05-23 21:00:00+08:00,3786.788651751768,0.82683,1.39975,1 days 20:00:00,2944.66394146329
GODSUSDT - SLPUSDT,2022-05-22 01:00:00+08:00,-6040.763069190901,1.27667,0.005497,2022-05-24 02:00:00+08:00,906618.3136899365,0.75031,0.006067,2 days 01:00:00,3673.6598477970874
GODSUSDT - SLPUSDT,2022-05-22 01:00:00+08:00,-6040.763069190901,1.27667,0.005497,2022-05-24 02:00:00+08:00,906618.3136899365,0.75031,0.006067,2 days 01:00:00,3673.6598477970874
GODSUSDT - SLPUSDT,2022-05-22 01:00:00+08:00,-6040.763069190901,1.27667,0.005497,2022-05-24 02:00:00+08:00,906618.3136899365,0.75031,0.006067,2 days 01:00:00,3673.6598477970874
AXSUSDT - GODSUSDT,2022-05-22 01:00:00+08:00,240.15369836695484,20.85,1.27667,2022-05-23 11:00:00+08:00,-6040.763069190901,22.49,0.86641,1 days 10:00:00,2848.781422282518
CRVUSDT - LRCUSDT,2022-05-26 05:00:00+08:00,4078.3034257748777,1.243,0.6215,2022-05-28 15:00:00+08:00,-8520.790729379687,1.246,0.4831,2 days 10:00:00,1171.9493845570466
CRVUSDT - LRCUSDT,2022-05-26 05:00:00+08:00,4078.3034257748777,1.243,0.6215,2022-05-28 15:00:00+08:00,-8520.790729379687,1.246,0.4831,2 days 10:00:00,1171.9493845570466
CRVUSDT - LRCUSDT,2022-05-26 05:00:00+08:00,4078.3034257748777,1.243,0.6215,2022-05-28 15:00:00+08:00,-8520.790729379687,1.246,0.4831,2 days 10:00:00,1171.9493845570466
CRVUSDT - LRCUSDT,2022-05-26 05:00:00+08:00,4078.3034257748777,1.243,0.6215,2022-05-28 15:00:00+08:00,-8520.790729379687,1.246,0.4831,2 days 10:00:00,1171.9493845570466
CRVUSDT - LRCUSDT,2022-05-26 05:00:00+08:00,4078.3034257748777,1.243,0.6215,2022-05-28 15:00:00+08:00,-8520.790729379687,1.246,0.4831,2 days 10:00:00,1171.9493845570466
1INCHUSDT - SANDUSDT,2022-06-01 22:00:00+08:00,-5138.74614594039,0.9733,1.42806,2022-06-09 18:00:00+08:00,3540.34936167501,0.818,1.31591,7 days 20:00:00,382.0774471435115
1INCHUSDT - SANDUSDT,2022-06-01 22:00:00+08:00,-5138.74614594039,0.9733,1.42806,2022-06-09 18:00:00+08:00,3540.34936167501,0.818,1.31591,7 days 20:00:00,382.0774471435115
1INCHUSDT - ONEUSDT,2022-06-01 22:00:00+08:00,-5138.74614594039,0.9733,0.04609,2022-06-13 14:00:00+08:00,109625.08221881167,0.6156,0.0267,11 days 16:00:00,-303.64541130587247
DOTUSDT - FILUSDT,2022-06-01 22:00:00+08:00,-475.87322737222803,10.474,8.05,2022-06-13 11:00:00+08:00,623.4413965087282,7.008,5.48,11 days 13:00:00,30.377839189026552
DOTUSDT - FILUSDT,2022-06-01 22:00:00+08:00,-475.87322737222803,10.474,8.05,2022-06-13 11:00:00+08:00,623.4413965087282,7.008,5.48,11 days 13:00:00,30.377839189026552
DOTUSDT - FILUSDT,2022-06-01 22:00:00+08:00,-475.87322737222803,10.474,8.05,2022-06-13 11:00:00+08:00,623.4413965087282,7.008,5.48,11 days 13:00:00,30.377839189026552
LRCUSDT - SPELLUSDT,2022-06-01 22:00:00+08:00,-8775.008775008775,0.573,0.00131,2022-06-13 15:00:00+08:00,3816793.893129771,0.3736,0.00095,11 days 17:00:00,358.75857070513575
LRCUSDT - SPELLUSDT,2022-06-01 22:00:00+08:00,-8775.008775008775,0.573,0.00131,2022-06-13 15:00:00+08:00,3816793.893129771,0.3736,0.00095,11 days 17:00:00,358.75857070513575
IZIUSDT - WOOUSDT,2022-06-01 22:00:00+08:00,-124427.63288871193,0.040182,0.17923,2022-06-19 09:00:00+08:00,28023.7641520009,0.021815,0.15449,17 days 11:00:00,1574.9881776174634
IZIUSDT - PERPUSDT,2022-06-01 22:00:00+08:00,-124427.63288871193,0.040182,1.3386,2022-06-19 12:00:00+08:00,3761.9441727484764,0.020689,0.5324,17 days 14:00:00,-622.0241761589402
IZIUSDT - WOOUSDT,2022-06-01 22:00:00+08:00,-124427.63288871193,0.040182,0.17923,2022-06-19 09:00:00+08:00,28023.7641520009,0.021815,0.15449,17 days 11:00:00,1574.9881776174634
IZIUSDT - WOOUSDT,2022-06-01 22:00:00+08:00,-124427.63288871193,0.040182,0.17923,2022-06-19 09:00:00+08:00,28023.7641520009,0.021815,0.15449,17 days 11:00:00,1574.9881776174634
IZIUSDT - SISUSDT,2022-06-01 22:00:00+08:00,-124427.63288871193,0.040182,0.2648,2022-06-13 20:00:00+08:00,18996.96048632219,0.025,0.2389,11 days 22:00:00,1369.3296886752564
IZIUSDT - SISUSDT,2022-06-01 22:00:00+08:00,-124427.63288871193,0.040182,0.2648,2022-06-13 20:00:00+08:00,18996.96048632219,0.025,0.2389,11 days 22:00:00,1369.3296886752564
1INCHUSDT - SANDUSDT,2022-06-01 22:00:00+08:00,-5138.74614594039,0.9733,1.42806,2022-06-09 18:00:00+08:00,3540.34936167501,0.818,1.31591,7 days 20:00:00,382.0774471435115
1INCHUSDT - AXSUSDT,2022-06-02 05:00:00+08:00,-5272.03711514129,0.9446,20.67,2022-06-10 11:00:00+08:00,234.96240601503757,0.7929,19.26,8 days 06:00:00,449.9288245259921
1INCHUSDT - AXSUSDT,2022-06-02 05:00:00+08:00,-5272.03711514129,0.9446,20.67,2022-06-10 11:00:00+08:00,234.96240601503757,0.7929,19.26,8 days 06:00:00,449.9288245259921
1INCHUSDT - AXSUSDT,2022-06-02 05:00:00+08:00,-5272.03711514129,0.9446,20.67,2022-06-10 11:00:00+08:00,234.96240601503757,0.7929,19.26,8 days 06:00:00,449.9288245259921
DGBUSDT - XECUSDT,2022-06-06 18:00:00+08:00,415282.3920265781,0.012,5.771e-05,2022-06-14 05:00:00+08:00,-88198976.89186805,0.00955,3.887e-05,7 days 11:00:00,626.7592714412881
DGBUSDT - XECUSDT,2022-06-06 18:00:00+08:00,415282.3920265781,0.012,5.771e-05,2022-06-14 05:00:00+08:00,-88198976.89186805,0.00955,3.887e-05,7 days 11:00:00,626.7592714412881
FILUSDT - XECUSDT,2022-06-07 15:00:00+08:00,695.4102920723226,7.21,5.693e-05,2022-06-13 17:00:00+08:00,-90958704.74804439,5.18,3.807e-05,6 days 02:00:00,286.54106817146186
FILUSDT - XECUSDT,2022-06-07 15:00:00+08:00,695.4102920723226,7.21,5.693e-05,2022-06-13 17:00:00+08:00,-90958704.74804439,5.18,3.807e-05,6 days 02:00:00,286.54106817146186
OMGUSDT - SANDUSDT,2022-06-09 11:00:00+08:00,-1891.7896329928114,2.673,1.29278,2022-06-25 21:00:00+08:00,3876.269478254128,1.961,1.13889,16 days 10:00:00,732.2427473208786
IZIUSDT - SUSHIUSDT,2022-06-09 14:00:00+08:00,-133393.8051916869,0.039311,1.493,2022-06-19 12:00:00+08:00,3360.2150537634407,0.020689,0.904,9 days 22:00:00,488.8347098175546
BATUSDT - FILUSDT,2022-06-10 02:00:00+08:00,-12437.810945273632,0.412,7.27,2022-06-13 11:00:00+08:00,688.7052341597796,0.2889,5.48,3 days 09:00:00,280.81350479009956
COMPUSDT - ONEUSDT,2022-06-15 17:00:00+08:00,162.33766233766232,29.7,0.02466,2022-06-25 13:00:00+08:00,-198255.35289452816,50.2,0.02519,9 days 20:00:00,3199.992932325405
COMPUSDT - ONEUSDT,2022-06-15 17:00:00+08:00,162.33766233766232,29.7,0.02466,2022-06-25 13:00:00+08:00,-198255.35289452816,50.2,0.02519,9 days 20:00:00,3199.992932325405
DOTUSDT - FILUSDT,2022-06-16 08:00:00+08:00,-609.3102607847917,8.5,5.87,2022-06-18 17:00:00+08:00,866.5511265164646,6.682,5.14,2 days 09:00:00,456.3524554675506
DOTUSDT - FILUSDT,2022-06-16 08:00:00+08:00,-609.3102607847917,8.5,5.87,2022-06-18 17:00:00+08:00,866.5511265164646,6.682,5.14,2 days 09:00:00,456.3524554675506
DOTUSDT - FILUSDT,2022-06-16 08:00:00+08:00,-609.3102607847917,8.5,5.87,2022-06-18 17:00:00+08:00,866.5511265164646,6.682,5.14,2 days 09:00:00,456.3524554675506
BATUSDT - SANDUSDT,2022-06-20 14:00:00+08:00,-14132.278123233466,0.3655,0.82614,2022-06-28 01:00:00+08:00,6126.174693997575,0.3884,1.18145,7 days 11:00:00,1819.8823643554613
BATUSDT - SANDUSDT,2022-06-20 14:00:00+08:00,-14132.278123233466,0.3655,0.82614,2022-06-28 01:00:00+08:00,6126.174693997575,0.3884,1.18145,7 days 11:00:00,1819.8823643554613
BATUSDT - SANDUSDT,2022-06-20 14:00:00+08:00,-14132.278123233466,0.3655,0.82614,2022-06-28 01:00:00+08:00,6126.174693997575,0.3884,1.18145,7 days 11:00:00,1819.8823643554613
DOTUSDT - FILUSDT,2022-06-21 15:00:00+08:00,-610.7243190423843,8.222,5.7,2022-06-30 07:00:00+08:00,868.0555555555555,7.073,5.49,8 days 16:00:00,490.40671376877947
DOTUSDT - FILUSDT,2022-06-21 15:00:00+08:00,-610.7243190423843,8.222,5.7,2022-06-30 07:00:00+08:00,868.0555555555555,7.073,5.49,8 days 16:00:00,490.40671376877947
DOTUSDT - FILUSDT,2022-06-21 15:00:00+08:00,-610.7243190423843,8.222,5.7,2022-06-30 07:00:00+08:00,868.0555555555555,7.073,5.49,8 days 16:00:00,490.40671376877947
QNTUSDT - SANDUSDT,2022-07-02 07:00:00+08:00,94.6969696969697,52.7,1.06822,2022-07-15 07:00:00+08:00,-4660.961649607547,96.6,1.18765,13 days 00:00:00,3575.8855387520807
QNTUSDT - SANDUSDT,2022-07-02 07:00:00+08:00,94.6969696969697,52.7,1.06822,2022-07-15 07:00:00+08:00,-4660.961649607547,96.6,1.18765,13 days 00:00:00,3575.8855387520807
QNTUSDT - RVNUSDT,2022-07-02 07:00:00+08:00,94.6969696969697,52.7,0.02333,2022-07-14 23:00:00+08:00,-212675.4572522331,88.7,0.02121,12 days 16:00:00,3837.10016208448
ENJUSDT - FILUSDT,2022-07-19 20:00:00+08:00,-8682.66592574584,0.5894,5.89,2022-07-31 01:00:00+08:00,850.3401360544218,0.65297,8.27,11 days 05:00:00,1449.0245509171614
DOTUSDT - KSMUSDT,2022-07-22 14:00:00+08:00,669.7923643670463,7.552,67.5,2022-08-01 02:00:00+08:00,-76.33587786259542,9.041,67.1,9 days 12:00:00,1006.4665078253232
DOTUSDT - KSMUSDT,2022-07-22 14:00:00+08:00,669.7923643670463,7.552,67.5,2022-08-01 02:00:00+08:00,-76.33587786259542,9.041,67.1,9 days 12:00:00,1006.4665078253232
DOTUSDT - KSMUSDT,2022-07-22 14:00:00+08:00,669.7923643670463,7.552,67.5,2022-08-01 02:00:00+08:00,-76.33587786259542,9.041,67.1,9 days 12:00:00,1006.4665078253232
DOTUSDT - KSMUSDT,2022-07-22 14:00:00+08:00,669.7923643670463,7.552,67.5,2022-08-01 02:00:00+08:00,-76.33587786259542,9.041,67.1,9 days 12:00:00,1006.4665078253232
AXSUSDT - FILUSDT,2022-07-23 17:00:00+08:00,-301.7501508750754,17.27,5.54,2022-07-31 02:00:00+08:00,892.8571428571429,19.52,8.49,7 days 09:00:00,1921.2049045176313
AVAUSDT - RENUSDT,2022-07-31 21:00:00+08:00,-7083.156254426973,1.323,0.15234,2022-08-01 03:00:00+08:00,33196.122692869474,0.9708,0.15003,0 days 06:00:00,2391.719733953603
AVAUSDT - AXSUSDT,2022-07-31 21:00:00+08:00,-7083.156254426973,1.323,18.65,2022-08-01 10:00:00+08:00,267.9528403001072,0.9243,18.18,0 days 13:00:00,2672.329883540156
CELUSDT - SNXUSDT,2022-08-13 06:00:00+08:00,-1845.4951463477653,2.7801,4.0387,2022-08-25 01:00:00+08:00,1233.8976358521297,1.382,3.0913,11 days 19:00:00,1394.7133184102634
CELUSDT - SNXUSDT,2022-08-13 06:00:00+08:00,-1845.4951463477653,2.7801,4.0387,2022-08-25 01:00:00+08:00,1233.8976358521297,1.382,3.0913,11 days 19:00:00,1394.7133184102634
CELUSDT - SNXUSDT,2022-08-13 06:00:00+08:00,-1845.4951463477653,2.7801,4.0387,2022-08-25 01:00:00+08:00,1233.8976358521297,1.382,3.0913,11 days 19:00:00,1394.7133184102634
CHZUSDT - FTTUSDT,2022-10-01 10:00:00+08:00,-20955.574182732606,0.2459,24.1817,2022-10-11 09:00:00+08:00,206.44521976093642,0.1868,23.3999,9 days 23:00:00,1058.1850905729523
BATUSDT - DOTUSDT,2022-11-03 14:00:00+08:00,-15174.506828528072,0.3443,6.469,2022-11-09 04:00:00+08:00,777.967947720554,0.2738,6.214,5 days 14:00:00,852.1745745908347
BATUSDT - C98USDT,2022-11-03 14:00:00+08:00,-15174.506828528072,0.3443,0.3304,2022-11-10 00:00:00+08:00,15542.430836182779,0.2527,0.209,6 days 10:00:00,-514.3090457890866
BATUSDT - C98USDT,2022-11-03 14:00:00+08:00,-15174.506828528072,0.3443,0.3304,2022-11-10 00:00:00+08:00,15542.430836182779,0.2527,0.209,6 days 10:00:00,-514.3090457890866
ETHUSDT - STETHUSDT,2022-12-01 04:00:00+08:00,3.9136186100392147,1287.17,1325.9,2022-12-01 08:00:00+08:00,-3.7735849056603774,1295.28,1200.0,0 days 04:00:00,487.19536405735624
ETHUSDT - STETHUSDT,2022-12-01 09:00:00+08:00,3.8601692298190353,1290.32,1315.93,2022-12-01 16:00:00+08:00,-4.166666666666667,1279.18,1200.0,0 days 07:00:00,419.6376349437968
ETHUSDT - STETHUSDT,2022-12-01 17:00:00+08:00,-3.908754045560437,1283.81,1201.0,2022-12-01 21:00:00+08:00,4.166666666666667,1288.44,1326.93,0 days 04:00:00,486.0234678420288
ETHUSDT - STETHUSDT,2022-12-01 23:00:00+08:00,3.9094569764259743,1280.18,1325.92,2022-12-02 01:00:00+08:00,-4.076707325027722,1272.85,1226.59,0 days 02:00:00,355.89622179906996
ETHUSDT - STETHUSDT,2022-12-02 09:00:00+08:00,-3.917604933048132,1282.31,1226.51,2022-12-02 10:00:00+08:00,4.076208799719557,1272.47,1244.61,0 days 01:00:00,92.24719199610121
ETHUSDT - STETHUSDT,2022-12-02 22:00:00+08:00,-3.876570010854396,1276.08,1205.11,2022-12-03 00:00:00+08:00,3.9826357083117605,1278.49,1274.8,0 days 02:00:00,248.42780121405968
ETHUSDT - STETHUSDT,2022-12-03 02:00:00+08:00,-3.911934529863708,1279.03,1200.21,2022-12-03 03:00:00+08:00,3.904023486605295,1281.64,1269.23,0 days 01:00:00,239.58762677120393
ETHUSDT - STETHUSDT,2022-12-03 05:00:00+08:00,-3.8867857059568873,1290.49,1200.04,2022-12-03 06:00:00+08:00,3.9570110321467578,1290.16,1280.68,0 days 01:00:00,300.52933897553567
ETHUSDT - STETHUSDT,2022-12-03 17:00:00+08:00,-3.91932462198114,1268.88,1205.0,2022-12-03 18:00:00+08:00,3.9539757225890635,1273.22,1268.51,0 days 01:00:00,214.36361567111405
ETHUSDT - STETHUSDT,2022-12-03 19:00:00+08:00,-3.9270510987888976,1271.0,1205.0,2022-12-03 21:00:00+08:00,3.9416323087717084,1271.91,1269.18,0 days 02:00:00,229.6618997417322
ETHUSDT - STETHUSDT,2022-12-04 08:00:00+08:00,4.028197381671702,1240.61,1258.96,2022-12-04 10:00:00+08:00,-4.0649745532592965,1256.22,1232.66,0 days 02:00:00,149.6028959137438
ETHUSDT - STETHUSDT,2022-12-05 07:00:00+08:00,-3.9164081837265403,1275.09,1206.11,2022-12-05 08:00:00+08:00,4.048124099292387,1279.14,1266.08,0 days 01:00:00,206.89340989832192
ETHUSDT - STETHUSDT,2022-12-05 10:00:00+08:00,-3.880420948064446,1290.82,1206.01,2022-12-05 11:00:00+08:00,3.955539733396622,1292.59,1267.88,0 days 01:00:00,218.05060975468376
ETHUSDT - STETHUSDT,2022-12-05 20:00:00+08:00,-3.8595137012736394,1294.74,1208.39,2022-12-06 16:00:00+08:00,3.973962597064036,1259.97,1277.0,0 days 20:00:00,387.1120800309497
ETHUSDT - STETHUSDT,2022-12-06 19:00:00+08:00,3.980955110750171,1252.9,1274.01,2022-12-06 20:00:00+08:00,-4.126570159945859,1256.46,1225.07,0 days 01:00:00,195.8242653499914
ETHUSDT - STETHUSDT,2022-12-06 22:00:00+08:00,3.9752579942438264,1254.29,1274.33,2022-12-07 03:00:00+08:00,-4.081332800039181,1248.99,1227.91,0 days 05:00:00,148.22294319092532
ETHUSDT - STETHUSDT,2022-12-07 04:00:00+08:00,4.003234613567763,1249.96,1274.23,2022-12-07 05:00:00+08:00,-4.071959671311415,1253.09,1230.0,0 days 01:00:00,172.4154806353916
ETHUSDT - STETHUSDT,2022-12-07 06:00:00+08:00,3.9901363828615666,1255.58,1274.41,2022-12-07 09:00:00+08:00,-4.065040650406504,1268.32,1242.47,0 days 03:00:00,160.36981116274094
ETHUSDT - STETHUSDT,2022-12-07 16:00:00+08:00,3.9991681730200117,1225.12,1244.6,2022-12-08 02:00:00+08:00,-4.017322695462836,1231.05,1218.52,0 days 10:00:00,108.76905839450441
ETHUSDT - STETHUSDT,2022-12-08 08:00:00+08:00,-4.0647432301701505,1231.43,1141.08,2022-12-08 09:00:00+08:00,4.075112473104258,1227.25,1226.94,0 days 01:00:00,347.2359329191285
ETHUSDT - STETHUSDT,2022-12-08 19:00:00+08:00,-4.061705428875476,1233.35,1170.19,2022-12-08 21:00:00+08:00,4.098461437576334,1239.21,1219.9,0 days 02:00:00,160.09442217615174
ETHUSDT - STETHUSDT,2022-12-09 03:00:00+08:00,-3.9865414361116867,1286.78,1227.0,2022-12-09 07:00:00+08:00,4.074979625101874,1283.52,1251.68,0 days 04:00:00,93.21944427885319
ETHUSDT - STETHUSDT,2022-12-09 08:00:00+08:00,-3.8955372725006234,1280.22,1221.33,2022-12-09 09:00:00+08:00,3.994631215646171,1276.82,1252.45,0 days 01:00:00,117.71486672149561
ETHUSDT - STETHUSDT,2022-12-09 11:00:00+08:00,-3.9029264142253863,1280.89,1205.14,2022-12-09 13:00:00+08:00,3.992653517527749,1283.08,1254.99,0 days 02:00:00,170.656936065248
ETHUSDT - STETHUSDT,2022-12-09 18:00:00+08:00,-3.90625,1284.6,1226.13,2022-12-10 02:00:00+08:00,4.079900776813108,1273.91,1249.0,0 days 08:00:00,114.97267876850123
ETHUSDT - STETHUSDT,2022-12-11 02:00:00+08:00,-3.9241539524078606,1267.56,1211.43,2022-12-11 05:00:00+08:00,4.003651330012972,1273.11,1248.79,0 days 03:00:00,107.97751595603219
ETHUSDT - STETHUSDT,2022-12-11 19:00:00+08:00,-3.9297363146932844,1273.15,1193.72,2022-12-11 20:00:00+08:00,4.0206500587014915,1273.47,1243.45,0 days 01:00:00,178.8828590012339
ETHUSDT - STETHUSDT,2022-12-12 00:00:00+08:00,-3.9301069775119277,1273.32,1194.96,2022-12-12 01:00:00+08:00,4.022558508113501,1273.92,1242.94,0 days 01:00:00,170.82677194845076
ETHUSDT - STETHUSDT,2022-12-12 07:00:00+08:00,-3.950882627178912,1262.32,1188.58,2022-12-12 09:00:00+08:00,4.021038071188458,1254.04,1254.58,0 days 02:00:00,278.3359384697468
ETHUSDT - STETHUSDT,2022-12-12 10:00:00+08:00,-3.9871136486874423,1257.07,1180.01,2022-12-12 12:00:00+08:00,3.985397503547004,1244.04,1224.39,0 days 02:00:00,209.26933247441664
ALGOUSDT - DOTUSDT,2022-12-12 13:00:00+08:00,-23289.394009967862,0.38536,5.118,2022-12-12 14:00:00+08:00,981.5469179426776,0.21708,5.144,0 days 01:00:00,3920.556346864608
ALGOUSDT - DOTUSDT,2022-12-12 13:00:00+08:00,-23289.394009967862,0.38536,5.118,2022-12-12 14:00:00+08:00,981.5469179426776,0.21708,5.144,0 days 01:00:00,3920.556346864608
ALGOUSDT - DOTUSDT,2022-12-12 13:00:00+08:00,-23289.394009967862,0.38536,5.118,2022-12-12 14:00:00+08:00,981.5469179426776,0.21708,5.144,0 days 01:00:00,3920.556346864608
ETHUSDT - STETHUSDT,2022-12-12 13:00:00+08:00,-4.019163370952703,1246.44,1180.38,2022-12-12 14:00:00+08:00,4.0836661521247315,1248.11,1254.76,0 days 01:00:00,277.06078278485154
ETHUSDT - STETHUSDT,2022-12-13 12:00:00+08:00,-3.933631764863228,1269.7,1169.15,2022-12-13 15:00:00+08:00,3.9968345070704,1267.65,1238.23,0 days 03:00:00,264.56237285218555
ETHUSDT - STETHUSDT,2022-12-13 22:00:00+08:00,-3.8768405300416373,1338.24,1188.0,2022-12-14 00:00:00+08:00,4.0226232330627445,1323.93,1368.94,0 days 02:00:00,762.7246209718605
ETHUSDT - STETHUSDT,2022-12-14 01:00:00+08:00,-3.7766347163369662,1321.9,1228.3,2022-12-14 05:00:00+08:00,3.6524610282408285,1318.32,1328.63,0 days 04:00:00,360.66153356018276
ETHUSDT - STETHUSDT,2022-12-14 06:00:00+08:00,-3.792705868074519,1319.98,1217.22,2022-12-14 09:00:00+08:00,3.7632749523945717,1325.35,1339.97,0 days 03:00:00,421.9188022053665
ETHUSDT - STETHUSDT,2022-12-14 10:00:00+08:00,-3.772588372882635,1320.96,1240.1,2022-12-14 11:00:00+08:00,3.731426822988574,1319.78,1337.17,0 days 01:00:00,347.08193655961344
ETHUSDT - STETHUSDT,2022-12-14 12:00:00+08:00,3.788510206246496,1319.71,1339.37,2022-12-14 14:00:00+08:00,-3.7392403359333515,1321.0,1246.69,0 days 02:00:00,331.76571585047924
ETHUSDT - STETHUSDT,2022-12-14 16:00:00+08:00,-3.7822627008381495,1322.66,1238.32,2022-12-14 18:00:00+08:00,3.754317465084848,1322.0,1332.87,0 days 02:00:00,337.81114730887555
ETHUSDT - STETHUSDT,2022-12-14 21:00:00+08:00,-3.769459836405443,1332.54,1243.2,2022-12-15 09:00:00+08:00,3.7622838567924273,1304.97,1277.99,0 days 12:00:00,215.38644261748206
ETHUSDT - STETHUSDT,2022-12-15 10:00:00+08:00,-3.831505705111995,1286.23,1200.76,2022-12-15 14:00:00+08:00,3.9123936807017268,1290.16,1277.9,0 days 04:00:00,267.17528440403953
ETHUSDT - STETHUSDT,2022-12-15 16:00:00+08:00,-3.8781335318937704,1287.53,1200.63,2022-12-15 18:00:00+08:00,3.9134041920385703,1288.28,1277.42,0 days 02:00:00,277.9147613668528
ETHUSDT - STETHUSDT,2022-12-15 21:00:00+08:00,-3.8729666924864445,1286.93,1200.81,2022-12-15 22:00:00+08:00,3.913863687955476,1275.55,1267.28,0 days 01:00:00,284.64471277912804
ETHUSDT - STETHUSDT,2022-12-15 23:00:00+08:00,-3.919877699815766,1270.28,1200.75,2022-12-16 02:00:00+08:00,3.945457988763336,1270.6,1266.81,0 days 03:00:00,239.6870007091042
ETHUSDT - STETHUSDT,2022-12-16 04:00:00+08:00,-3.9306940033332287,1275.38,1201.25,2022-12-16 05:00:00+08:00,3.9467037130588527,1271.38,1263.13,0 days 01:00:00,240.2080898210982
ETHUSDT - STETHUSDT,2022-12-16 07:00:00+08:00,-3.9535067604965604,1263.76,1177.23,2022-12-16 11:00:00+08:00,3.9589222230140066,1269.97,1262.12,0 days 04:00:00,291.8473149199926
ETHUSDT - STETHUSDT,2022-12-16 12:00:00+08:00,-3.937100876398655,1271.78,1182.31,2022-12-16 14:00:00+08:00,3.9615884385003013,1271.17,1262.12,0 days 02:00:00,298.88032851095033
ETHUSDT - STETHUSDT,2022-12-16 20:00:00+08:00,4.133256179217987,1213.13,1249.14,2022-12-17 01:00:00+08:00,-4.233664405889874,1189.1,1171.25,0 days 05:00:00,210.26182360537905
ETHUSDT - STETHUSDT,2022-12-17 08:00:00+08:00,4.240594361705737,1167.08,1190.27,2022-12-17 16:00:00+08:00,-4.197941329571978,1183.79,1170.01,0 days 08:00:00,136.03322009276596
ETHUSDT - STETHUSDT,2022-12-18 04:00:00+08:00,4.246681218627642,1176.6,1199.97,2022-12-18 05:00:00+08:00,-4.347637059258293,1177.5,1162.36,0 days 01:00:00,147.06897718450125
