,TodayBalance,YesBalance,buy,date,name,Return,sell
381,6768431,6697419,318686,2020-07-16,MarginPurchase,4300,243374
382,722561,718250,20412,2020-07-16,ShortSale,1991,26714
383,136339367000,134816884000,8632784000,2020-07-16,MarginPurchaseMoney,83566000,7026735000
384,6753745,6768419,329830,2020-07-17,MarginPurchase,18012,326492
385,722904,722561,34681,2020-07-17,ShortSale,2387,37411
386,134843023000,136339367000,8341756000,2020-07-17,MarginPurchaseMoney,165875000,9672225000
387,6767390,6753426,272253,2020-07-20,MarginPurchase,3426,254863
388,134744199000,134843023000,6667055000,2020-07-20,MarginPurchaseMoney,89341000,6676538000
389,758182,722904,42701,2020-07-20,ShortSale,5753,83732
390,136527508000,134743559000,11144561000,2020-07-21,MarginPurchaseMoney,71063000,9289549000
391,759028,758182,39300,2020-07-21,ShortSale,9374,49520
392,6796615,6767391,373538,2020-07-21,MarginPurchase,3300,341014
393,763813,759028,21471,2020-07-22,ShortSale,5391,31647
394,6840599,6796628,350233,2020-07-22,MarginPurchase,4627,301635
395,137640389000,136527738000,11220859000,2020-07-22,MarginPurchaseMoney,77054000,10031154000
396,6892821,6840599,368784,2020-07-23,MarginPurchase,8027,308535
397,758255,763813,27904,2020-07-23,ShortSale,1718,24064
398,139584119000,137640381000,11262035000,2020-07-23,MarginPurchaseMoney,174962000,9143335000
399,744209,758255,45508,2020-07-24,ShortSale,3563,35025
400,6846849,6892864,395825,2020-07-24,MarginPurchase,3816,438024
401,138401929000,139584119000,11046368000,2020-07-24,MarginPurchaseMoney,102884000,12125674000
402,6887426,6846849,356241,2020-07-27,MarginPurchase,3780,311884
403,703353,744209,88250,2020-07-27,ShortSale,4431,51825
404,139996553000,138401299000,11275751000,2020-07-27,MarginPurchaseMoney,110634000,9569863000
405,138876739000,139996783000,12450889000,2020-07-28,MarginPurchaseMoney,154570000,13416363000
406,708195,703349,41894,2020-07-28,ShortSale,866,47606
407,6859143,6887422,364147,2020-07-28,MarginPurchase,10932,381494
408,6911028,6859142,270213,2020-07-29,MarginPurchase,4606,213721
409,140337101000,138876699000,8496138000,2020-07-29,MarginPurchaseMoney,92014000,6943722000
410,726762,708195,31802,2020-07-29,ShortSale,3524,53893
411,6978935,6911028,324263,2020-07-30,MarginPurchase,5142,251214
412,719672,726762,37154,2020-07-30,ShortSale,3338,33402
413,142552031000,140337101000,9780181000,2020-07-30,MarginPurchaseMoney,238271000,7326980000
414,7031301,6978935,311343,2020-07-31,MarginPurchase,4343,254634
415,711010,719672,38271,2020-07-31,ShortSale,1435,31044
416,144918278000,142552031000,10086486000,2020-07-31,MarginPurchaseMoney,94292000,7625947000
417,7075458,7031301,341100,2020-08-03,MarginPurchase,3648,293295
418,703701,711010,38115,2020-08-03,ShortSale,1627,32433
419,146889872000,144918278000,11349079000,2020-08-03,MarginPurchaseMoney,155600000,9221885000
420,7106898,7075457,359841,2020-08-04,MarginPurchase,4919,323481
421,690320,703700,40815,2020-08-04,ShortSale,5610,33045
422,147657104000,146889832000,10275956000,2020-08-04,MarginPurchaseMoney,94443000,9414241000
423,7176845,7106898,431411,2020-08-05,MarginPurchase,3176,358288
424,699080,690320,28202,2020-08-05,ShortSale,1551,38513
425,149662998000,147657104000,12415349000,2020-08-05,MarginPurchaseMoney,101616000,10307839000
426,149767249000,149662998000,12845765000,2020-08-06,MarginPurchaseMoney,95294000,12646220000
427,712536,699078,27300,2020-08-06,ShortSale,2813,43571
428,7189515,7176844,420882,2020-08-06,MarginPurchase,4378,403833
429,149892177000,149766902000,11564697000,2020-08-07,MarginPurchaseMoney,168072000,11271350000
430,7206620,7189504,389618,2020-08-07,MarginPurchase,6321,366181
431,701571,712536,37517,2020-08-07,ShortSale,2134,28686
432,697397,701571,28843,2020-08-10,ShortSale,5201,29870
433,150554484000,149892177000,10243883000,2020-08-10,MarginPurchaseMoney,168920000,9412656000
434,7240936,7206619,386961,2020-08-10,MarginPurchase,4557,348087
435,7194768,7240934,337955,2020-08-11,MarginPurchase,7016,377105
436,694571,697397,43615,2020-08-11,ShortSale,9289,50078
437,148852757000,150554289000,8220227000,2020-08-11,MarginPurchaseMoney,220550000,9701209000
438,150148629000,148851344000,9534221000,2020-08-12,MarginPurchaseMoney,134253000,8102683000
439,7212501,7194766,342559,2020-08-12,MarginPurchase,4465,320359
440,688810,694571,45781,2020-08-12,ShortSale,2695,42715
441,7207635,7212501,322229,2020-08-13,MarginPurchase,3791,323304
442,673988,688810,49347,2020-08-13,ShortSale,4326,38851
443,149112303000,150148282000,9102712000,2020-08-13,MarginPurchaseMoney,116369000,10022322000
444,150003594000,149112286000,9115061000,2020-08-14,MarginPurchaseMoney,253724000,7970029000
445,680235,673986,32816,2020-08-14,ShortSale,1626,40691
446,7241246,7207631,348466,2020-08-14,MarginPurchase,13079,301772
447,7294443,7249275,459484,2020-08-17,MarginPurchase,4723,409593
448,683645,680235,30444,2020-08-17,ShortSale,3051,36905
449,150800300000,150003378000,10706673000,2020-08-17,MarginPurchaseMoney,136993000,9772758000
450,150233670000,150800219000,10932680000,2020-08-18,MarginPurchaseMoney,210456000,11288773000
451,7298284,7294449,390407,2020-08-18,MarginPurchase,6029,380543
452,685825,683645,33582,2020-08-18,ShortSale,2701,38463
453,149695268000,150233670000,11056761000,2020-08-19,MarginPurchaseMoney,192076000,11403087000
454,686890,685824,40105,2020-08-19,ShortSale,4229,45400
455,7311886,7298279,433669,2020-08-19,MarginPurchase,5150,414912
456,144190310000,149695150000,11804458000,2020-08-20,MarginPurchaseMoney,268027000,17041271000
457,626071,686890,120706,2020-08-20,ShortSale,2839,62726
458,7160134,7311882,530653,2020-08-20,MarginPurchase,7251,675150
459,145278094000,144190309000,8609534000,2020-08-21,MarginPurchaseMoney,194160000,7327589000
460,603175,626071,74282,2020-08-21,ShortSale,4565,55951
461,7192377,7160133,361073,2020-08-21,MarginPurchase,5714,323115
462,7230638,7192374,291442,2020-08-24,MarginPurchase,6350,246828
463,569903,603175,61354,2020-08-24,ShortSale,8966,37048
464,145873807000,145278213000,7611109000,2020-08-24,MarginPurchaseMoney,138910000,6876605000
465,146919649000,145873575000,8479988000,2020-08-25,MarginPurchaseMoney,137045000,7296869000
466,565219,569903,33757,2020-08-25,ShortSale,4820,33893
467,7293768,7230638,365152,2020-08-25,MarginPurchase,8355,293667
468,547878,565219,37943,2020-08-26,ShortSale,10150,30752
469,148138734000,146919649000,7950852000,2020-08-26,MarginPurchaseMoney,146700000,6585067000
470,7343784,7293768,329381,2020-08-26,MarginPurchase,8997,270368
471,149297381000,148138190000,9401752000,2020-08-27,MarginPurchaseMoney,136943000,8105618000
472,554311,547878,30786,2020-08-27,ShortSale,2706,39925
473,7436411,7343750,470278,2020-08-27,MarginPurchase,5190,372427
474,537648,554311,41546,2020-08-28,ShortSale,8141,33024
475,7408080,7436410,368523,2020-08-28,MarginPurchase,18231,378622
476,149678563000,149297381000,8392553000,2020-08-28,MarginPurchaseMoney,209080000,7802291000
477,152199564000,149678563000,10121136000,2020-08-31,MarginPurchaseMoney,103852000,7496283000
478,7501970,7408080,443010,2020-08-31,MarginPurchase,5909,343211
479,552555,537648,22415,2020-08-31,ShortSale,2198,39520
480,555676,552555,30229,2020-09-01,ShortSale,7513,40863
481,7502332,7501970,386721,2020-09-01,MarginPurchase,11957,374402
482,152303884000,152199562000,8676139000,2020-09-01,MarginPurchaseMoney,116645000,8455172000
483,558881,555676,21552,2020-09-02,ShortSale,8564,33321
484,7567094,7502332,391123,2020-09-02,MarginPurchase,5366,320995
485,153616033000,152303884000,9041053000,2020-09-02,MarginPurchaseMoney,100588000,7628316000
486,153651017000,153616033000,9575901000,2020-09-03,MarginPurchaseMoney,418274000,9122643000
487,7570902,7567093,510576,2020-09-03,MarginPurchase,21163,485604
488,578455,558881,29437,2020-09-03,ShortSale,3544,52555
489,154837447000,153651017000,9273974000,2020-09-04,MarginPurchaseMoney,102254000,7985290000
490,7566247,7570901,505639,2020-09-04,MarginPurchase,6644,503649
491,561108,578455,57530,2020-09-04,ShortSale,5671,45854
492,7643884,7566245,587144,2020-09-07,MarginPurchase,6788,502717
493,558634,561108,36198,2020-09-07,ShortSale,3923,37647
494,155589696000,154837447000,10913440000,2020-09-07,MarginPurchaseMoney,106712000,10054478000
495,156542294000,155589970000,8963768000,2020-09-08,MarginPurchaseMoney,101616000,7909828000
496,7663350,7643897,409484,2020-09-08,MarginPurchase,4654,385377
497,556330,558634,33285,2020-09-08,ShortSale,2060,33041
498,7704724,7663350,411300,2020-09-09,MarginPurchase,3490,366436
499,570434,556330,34943,2020-09-09,ShortSale,1234,50281
500,157136480000,156542294000,7868703000,2020-09-09,MarginPurchaseMoney,91058000,7183459000
501,156938915000,157136480000,7993485000,2020-09-10,MarginPurchaseMoney,156129000,8034921000
502,7737734,7704724,444979,2020-09-10,MarginPurchase,3887,408082
503,588650,570434,27012,2020-09-10,ShortSale,4235,49463
504,7624070,7737734,392388,2020-09-11,MarginPurchase,43348,462704
505,155344253000,156938594000,6897910000,2020-09-11,MarginPurchaseMoney,250581000,8241670000
506,587231,588650,47067,2020-09-11,ShortSale,4166,49814
507,7617494,7624068,350736,2020-09-14,MarginPurchase,9606,347704
508,156205788000,155344253000,8219117000,2020-09-14,MarginPurchaseMoney,121832000,7235750000
509,583009,587231,42054,2020-09-14,ShortSale,2857,40689
510,7615614,7617420,325199,2020-09-15,MarginPurchase,7099,319906
511,155648092000,156202534000,7398832000,2020-09-15,MarginPurchaseMoney,152325000,7800949000
512,610358,583009,25157,2020-09-15,ShortSale,5152,57658
513,7622487,7615613,361307,2020-09-16,MarginPurchase,7956,346477
514,615252,610358,29511,2020-09-16,ShortSale,3873,38278
515,155725906000,155648092000,8416150000,2020-09-16,MarginPurchaseMoney,123715000,8214621000
516,643559,615252,30290,2020-09-17,ShortSale,1460,60057
517,7658950,7622487,336195,2020-09-17,MarginPurchase,7618,292114
518,156789420000,155725906000,7810289000,2020-09-17,MarginPurchaseMoney,136981000,6609794000
519,157318117000,156789269000,7053672000,2020-09-18,MarginPurchaseMoney,118105000,6406719000
520,7675596,7658920,327252,2020-09-18,MarginPurchase,4992,305584
521,670105,643559,30121,2020-09-18,ShortSale,2002,58669
522,157006281000,157318117000,6953357000,2020-09-21,MarginPurchaseMoney,78824000,7186369000
523,743148,670105,29882,2020-09-21,ShortSale,2376,105301
524,7667912,7674816,334338,2020-09-21,MarginPurchase,2870,338372
525,7627965,7667897,301417,2020-09-22,MarginPurchase,3423,337926
526,751398,743148,52829,2020-09-22,ShortSale,3689,64768
527,156169362000,157006161000,6110787000,2020-09-22,MarginPurchaseMoney,85266000,6862320000
528,156610875000,156169363000,6628507000,2020-09-23,MarginPurchaseMoney,176784000,6010211000
529,759120,751398,32710,2020-09-23,ShortSale,10770,51202
530,7659185,7627964,311010,2020-09-23,MarginPurchase,5226,274563
531,7546838,7659184,371163,2020-09-24,MarginPurchase,5170,478339
532,155774125000,156610875000,7909314000,2020-09-24,MarginPurchaseMoney,142312000,8603752000
533,754533,759120,64700,2020-09-24,ShortSale,3928,64041
534,752009,754533,66835,2020-09-25,ShortSale,2806,67117
535,7425188,7546838,310811,2020-09-25,MarginPurchase,6862,425599
536,151866371000,155774125000,6302811000,2020-09-25,MarginPurchaseMoney,175715000,10034850000
537,7428701,7423070,274037,2020-09-28,MarginPurchase,4022,264384
538,152002689000,151866371000,5731239000,2020-09-28,MarginPurchaseMoney,113910000,5481011000
539,775930,752009,37330,2020-09-28,ShortSale,2512,63763
540,774852,775930,34478,2020-09-29,ShortSale,2572,35972
541,152143823000,152002677000,5413762000,2020-09-29,MarginPurchaseMoney,146567000,5126049000
542,7422456,7428700,229608,2020-09-29,MarginPurchase,8275,227577
543,7417307,7422447,172226,2020-09-30,MarginPurchase,13957,163409
544,773853,774852,36596,2020-09-30,ShortSale,7732,43329
545,151853634000,152143823000,3820340000,2020-09-30,MarginPurchaseMoney,237627000,3872902000
546,153146180000,151853642000,5967696000,2020-10-05,MarginPurchaseMoney,98693000,4576465000
547,7443771,7416691,258880,2020-10-05,MarginPurchase,7440,224360
548,789010,773853,33189,2020-10-05,ShortSale,3184,51530
549,153347824000,153146117000,6747808000,2020-10-06,MarginPurchaseMoney,131680000,6414421000
550,805796,789010,24502,2020-10-06,ShortSale,1579,42867
551,7445371,7443763,288633,2020-10-06,MarginPurchase,8360,278665
552,7456711,7445332,251234,2020-10-07,MarginPurchase,8359,231496
553,821903,805796,23777,2020-10-07,ShortSale,1969,41853
554,153914809000,153347709000,6348646000,2020-10-07,MarginPurchaseMoney,141242000,5640304000
555,7472756,7456710,300618,2020-10-08,MarginPurchase,8028,276544
556,826945,821888,32325,2020-10-08,ShortSale,1527,38909
557,153333914000,153914809000,7967321000,2020-10-08,MarginPurchaseMoney,150796000,8397420000
558,7415589,7472710,351298,2020-10-12,MarginPurchase,4514,403905
559,823518,826945,39407,2020-10-12,ShortSale,4632,40612
560,152335805000,153333846000,8316376000,2020-10-12,MarginPurchaseMoney,103332000,9211085000
561,7449744,7415586,324782,2020-10-13,MarginPurchase,6733,283891
562,842825,823518,26940,2020-10-13,ShortSale,2195,48442
563,153054773000,152335805000,7536159000,2020-10-13,MarginPurchaseMoney,177828000,6639363000
564,154063591000,153054773000,7713229000,2020-10-14,MarginPurchaseMoney,116627000,6587784000
565,859318,842825,22483,2020-10-14,ShortSale,2646,41622
566,7491546,7449741,346274,2020-10-14,MarginPurchase,4234,300235
567,867243,859318,30376,2020-10-15,ShortSale,1373,39674
568,154744836000,154063591000,7484913000,2020-10-15,MarginPurchaseMoney,133641000,6670026000
569,7513372,7491545,325330,2020-10-15,MarginPurchase,7726,295777
570,7489315,7508422,322569,2020-10-16,MarginPurchase,6597,335079
571,867347,867243,39306,2020-10-16,ShortSale,1156,40566
572,153543442000,154744836000,7180806000,2020-10-16,MarginPurchaseMoney,159550000,8222650000
573,153414517000,153543433000,6532781000,2020-10-19,MarginPurchaseMoney,170580000,6491117000
574,7464182,7483866,268075,2020-10-19,MarginPurchase,10125,277634
575,883101,867347,23081,2020-10-19,ShortSale,1423,40258
576,886037,883101,23525,2020-10-20,ShortSale,2637,29098
577,154053376000,153414517000,5864353000,2020-10-20,MarginPurchaseMoney,67140000,5158354000
578,7487013,7464172,237042,2020-10-20,MarginPurchase,4275,209926
579,154875928000,154053374000,7194017000,2020-10-21,MarginPurchaseMoney,90183000,6281280000
580,7534612,7487005,330262,2020-10-21,MarginPurchase,4587,278068
581,888304,886037,26294,2020-10-21,ShortSale,3586,32147
582,7535548,7534610,285168,2020-10-22,MarginPurchase,5709,278521
583,903218,888304,27973,2020-10-22,ShortSale,736,43623
584,154886233000,154875928000,6125494000,2020-10-22,MarginPurchaseMoney,127000000,5988189000
585,7576183,7535545,334153,2020-10-23,MarginPurchase,4096,289419
586,908064,903218,30057,2020-10-23,ShortSale,2362,37265
587,155686389000,154886233000,6819997000,2020-10-23,MarginPurchaseMoney,93389000,5926452000
588,7632393,7569620,418195,2020-10-26,MarginPurchase,4971,350451
589,917471,908064,35462,2020-10-26,ShortSale,1406,46275
590,156677041000,155686400000,7564382000,2020-10-26,MarginPurchaseMoney,81022000,6492719000
591,157637076000,156676225000,6856604000,2020-10-27,MarginPurchaseMoney,84684000,5811069000
592,923089,917471,34805,2020-10-27,ShortSale,1602,42025
593,7661092,7632377,356660,2020-10-27,MarginPurchase,5276,322669
594,7624129,7661084,354903,2020-10-28,MarginPurchase,5362,386496
595,918680,923089,42597,2020-10-28,ShortSale,10118,48306
596,157068566000,157637076000,6927605000,2020-10-28,MarginPurchaseMoney,76037000,7420078000
597,157736347000,157068566000,7099372000,2020-10-29,MarginPurchaseMoney,90482000,6341109000
598,922320,918680,52062,2020-10-29,ShortSale,2578,58280
599,7653156,7624126,448512,2020-10-29,MarginPurchase,5911,413571
600,7630289,7653153,353323,2020-10-30,MarginPurchase,3030,373157
601,902498,922320,57496,2020-10-30,ShortSale,5192,42866
602,156732639000,157736342000,6546388000,2020-10-30,MarginPurchaseMoney,120780000,7429311000
603,7626506,7629173,268806,2020-11-02,MarginPurchase,3695,267778
604,886439,902498,54655,2020-11-02,ShortSale,2560,41156
605,156550367000,156732648000,5651616000,2020-11-02,MarginPurchaseMoney,89036000,5744861000
606,156397243000,156550367000,6302643000,2020-11-03,MarginPurchaseMoney,118070000,6337697000
607,887616,886439,35406,2020-11-03,ShortSale,5125,41708
608,7619044,7626485,281181,2020-11-03,MarginPurchase,5612,283010
609,7609269,7619358,368189,2020-11-04,MarginPurchase,3213,375065
610,893568,887616,34518,2020-11-04,ShortSale,4466,44936
611,156529292000,156419074000,7811587000,2020-11-04,MarginPurchaseMoney,83908000,7617461000
612,155773740000,156529360000,6740316000,2020-11-05,MarginPurchaseMoney,127061000,7368875000
613,921697,893568,30392,2020-11-05,ShortSale,1904,60425
614,7580786,7609260,307611,2020-11-05,MarginPurchase,7091,328994
615,155322345000,155773740000,8041351000,2020-11-06,MarginPurchaseMoney,144201000,8348545000
616,942059,921697,23365,2020-11-06,ShortSale,1514,45241
617,7619379,7580781,344276,2020-11-06,MarginPurchase,7386,298292
618,7610374,7619378,434002,2020-11-09,MarginPurchase,6207,436799
619,938240,942059,46023,2020-11-09,ShortSale,18803,61007
620,155807094000,155322285000,10410963000,2020-11-09,MarginPurchaseMoney,211222000,9714932000
621,155255338000,155807094000,10520873000,2020-11-10,MarginPurchaseMoney,144516000,10928113000
622,927271,938240,50367,2020-11-10,ShortSale,3234,42632
623,7600770,7610369,430420,2020-11-10,MarginPurchase,8567,431452
624,929965,927271,44096,2020-11-11,ShortSale,2006,48796
625,156427064000,155255338000,10109597000,2020-11-11,MarginPurchaseMoney,134571000,8803300000
626,7643473,7600762,450718,2020-11-11,MarginPurchase,4735,403272
627,7656595,7643468,369331,2020-11-12,MarginPurchase,3749,352455
628,943113,929965,41388,2020-11-12,ShortSale,2518,57054
629,156071770000,156426917000,8905149000,2020-11-12,MarginPurchaseMoney,103093000,9157203000
630,7701632,7656581,336517,2020-11-13,MarginPurchase,5038,286428
631,941720,943113,32779,2020-11-13,ShortSale,1782,33168
