買進,日期,種類,賣出
6472860,2020-05-27,Foreign_Dealer_Self,2374140
47464241536,2020-05-27,total,46221637717
4255938471,2020-05-27,Dealer_Hedging,4296126376
2032768200,2020-05-28,Dealer_self,1726039490
2378588650,2020-05-28,Investment_Trust,1733007881
43505336846,2020-05-28,Foreign_Investor,50759686784
5741773047,2020-05-28,Dealer_Hedging,5078237833
2799440,2020-05-28,Foreign_Dealer_Self,5112570
53658466743,2020-05-28,total,59296971988
1880490880,2020-05-29,Dealer_self,1381452545
4663782346,2020-05-29,Dealer_Hedging,3595973954
109117642179,2020-05-29,Foreign_Investor,120162821103
5055340,2020-05-29,Foreign_Dealer_Self,3578950
117649797755,2020-05-29,total,126927496016
1987882350,2020-05-29,Investment_Trust,1787248414
52835931727,2020-06-01,Foreign_Investor,37407071311
8077491837,2020-06-01,Dealer_Hedging,4698022193
1999782430,2020-06-01,Dealer_self,954987740
2283564450,2020-06-01,Investment_Trust,1211099900
4015130,2020-06-01,Foreign_Dealer_Self,5418560
65196770444,2020-06-01,total,44271181144
1914121750,2020-06-02,Dealer_self,1265099600
46917426481,2020-06-02,Foreign_Investor,45189168683
5172031791,2020-06-02,Dealer_Hedging,4441499748
3541019566,2020-06-02,Investment_Trust,2000147250
5441920,2020-06-02,Foreign_Dealer_Self,7725300
57544599588,2020-06-02,total,52895915281
3687295550,2020-06-03,Investment_Trust,2150380605
62453116202,2020-06-03,Foreign_Investor,44810641594
8240980,2020-06-03,Foreign_Dealer_Self,7439110
6760060190,2020-06-03,Dealer_self,982498090
79640627319,2020-06-03,total,53998589288
6740155377,2020-06-03,Dealer_Hedging,6055068999
2030058450,2020-06-04,Dealer_self,1484406800
50379304412,2020-06-04,Foreign_Investor,45895804450
61328734144,2020-06-04,total,54362509985
7330580,2020-06-04,Foreign_Dealer_Self,8739960
3131893600,2020-06-04,Investment_Trust,1355404146
5787477682,2020-06-04,Dealer_Hedging,5626894589
5746665895,2020-06-05,Dealer_Hedging,5205900461
45971985238,2020-06-05,Foreign_Investor,38912491687
1935576350,2020-06-05,Dealer_self,1493281570
2253103950,2020-06-05,Investment_Trust,1443600860
55907331433,2020-06-05,total,47055274578
9520660,2020-06-05,Foreign_Dealer_Self,11719600
54251585047,2020-06-08,Foreign_Investor,44597423870
11077560,2020-06-08,Foreign_Dealer_Self,12861850
5616609908,2020-06-08,Dealer_Hedging,5896572546
2085375950,2020-06-08,Dealer_self,2196440140
4287747230,2020-06-08,Investment_Trust,2624541377
66241318135,2020-06-08,total,55314977933
4884723092,2020-06-09,Dealer_Hedging,4447012153
1407174980,2020-06-09,Dealer_self,1736465210
2847566060,2020-06-09,Investment_Trust,2585172376
46768103700,2020-06-09,Foreign_Investor,39945646096
12692720,2020-06-09,Foreign_Dealer_Self,5884610
55907567832,2020-06-09,total,48714295835
6078910,2020-06-10,Foreign_Dealer_Self,5460070
64762589739,2020-06-10,total,53978791994
5026007407,2020-06-10,Dealer_Hedging,5136081027
1862817510,2020-06-10,Dealer_self,1524841291
55091372862,2020-06-10,Foreign_Investor,44860946954
2782391960,2020-06-10,Investment_Trust,2456922722
5448200,2020-06-11,Foreign_Dealer_Self,6146370
66088734365,2020-06-11,total,68827333831
5206647487,2020-06-11,Dealer_Hedging,7466550523
1897558510,2020-06-11,Dealer_self,2745641440
56059950298,2020-06-11,Foreign_Investor,55832064118
2924578070,2020-06-11,Investment_Trust,2783077750
51633607454,2020-06-12,Foreign_Investor,48683392252
7267188408,2020-06-12,Dealer_Hedging,5971734038
2346716510,2020-06-12,Dealer_self,1409250317
63396373382,2020-06-12,total,58803954272
5370280,2020-06-12,Foreign_Dealer_Self,6829510
2148861010,2020-06-12,Investment_Trust,2739577665
1220520250,2020-06-15,Dealer_self,2327638480
4551486324,2020-06-15,Dealer_Hedging,5943364357
2657887500,2020-06-15,Investment_Trust,1419524650
43466240511,2020-06-15,total,60374518868
3477880,2020-06-15,Foreign_Dealer_Self,6412720
35036346437,2020-06-15,Foreign_Investor,50683991381
1851771160,2020-06-16,Dealer_self,1132209186
63732278969,2020-06-16,total,43855993732
53488275850,2020-06-16,Foreign_Investor,35135492889
7523300,2020-06-16,Foreign_Dealer_Self,16797790
5614736029,2020-06-16,Dealer_Hedging,5529525993
2777495930,2020-06-16,Investment_Trust,2058765664
43957824194,2020-06-17,Foreign_Investor,40182136855
4615442740,2020-06-17,Dealer_Hedging,5846925075
19169620,2020-06-17,Foreign_Dealer_Self,5636580
53855959464,2020-06-17,total,51906135285
2047093150,2020-06-17,Dealer_self,3319787495
3235599380,2020-06-17,Investment_Trust,2557285860
48607121186,2020-06-18,Foreign_Investor,46356291607
4728135026,2020-06-18,Dealer_Hedging,4893596863
7361450,2020-06-18,Foreign_Dealer_Self,5264000
58158941372,2020-06-18,total,55037499718
1883885530,2020-06-18,Dealer_self,1592854780
2939799630,2020-06-18,Investment_Trust,2194756468
6894560,2020-06-19,Foreign_Dealer_Self,7266610
4967794234,2020-06-19,Dealer_Hedging,4387456744
2969862010,2020-06-19,Dealer_self,2157289749
78513712648,2020-06-19,Foreign_Investor,88733241582
8392883880,2020-06-19,Investment_Trust,7912890634
94844252772,2020-06-19,total,103190878709
42884762667,2020-06-22,Foreign_Investor,40520503944
1770900219,2020-06-22,Dealer_self,1814713923
5859423820,2020-06-22,Investment_Trust,5470965397
4969359011,2020-06-22,Dealer_Hedging,4477864454
55484445717,2020-06-22,total,52284047718
5107710,2020-06-22,Foreign_Dealer_Self,10278270
67437358708,2020-06-23,total,64048929755
54013466954,2020-06-23,Foreign_Investor,50203243746
4900805430,2020-06-23,Investment_Trust,5124292902
6201463154,2020-06-23,Dealer_Hedging,6422200340
2321623170,2020-06-23,Dealer_self,2299192767
11451610,2020-06-23,Foreign_Dealer_Self,16020090
2201131650,2020-06-24,Dealer_self,2222184686
4972675380,2020-06-24,Dealer_Hedging,4854167339
56214982735,2020-06-24,Foreign_Investor,46881697465
4823925230,2020-06-24,Investment_Trust,5285162272
15052250,2020-06-24,Foreign_Dealer_Self,7623110
68212714995,2020-06-24,total,59243211762
5021325810,2020-06-29,Dealer_Hedging,6254580010
55007505541,2020-06-29,Foreign_Investor,67946945437
1736838130,2020-06-29,Dealer_self,2442594130
4675726790,2020-06-29,Investment_Trust,5447183957
66441396271,2020-06-29,total,82091303534
6661070,2020-06-29,Foreign_Dealer_Self,5461390
2229302110,2020-06-30,Dealer_self,1585787838
5186260,2020-06-30,Foreign_Dealer_Self,10960320
66575595318,2020-06-30,total,59061534638
1900026610,2020-06-30,Investment_Trust,2833939799
56769888714,2020-06-30,Foreign_Investor,49930983305
5676377884,2020-06-30,Dealer_Hedging,4710823696
41308179491,2020-07-01,Foreign_Investor,37658141168
2469478350,2020-07-01,Investment_Trust,2323267979
2604914320,2020-07-01,Dealer_self,2410055357
7324196733,2020-07-01,Dealer_Hedging,6559645286
10273910,2020-07-01,Foreign_Dealer_Self,13394640
53706768894,2020-07-01,total,48951109790
44478608529,2020-07-02,Foreign_Investor,41620785384
6826316281,2020-07-02,Dealer_Hedging,6558422299
13480110,2020-07-02,Foreign_Dealer_Self,15148670
2283116260,2020-07-02,Investment_Trust,2749685422
55525639640,2020-07-02,total,52541244443
1937598570,2020-07-02,Dealer_self,1612351338
8473666132,2020-07-03,Dealer_Hedging,6257912785
46360598882,2020-07-03,Foreign_Investor,35693694141
15870880,2020-07-03,Foreign_Dealer_Self,12782670
63695094984,2020-07-03,total,47220280738
6432609250,2020-07-03,Investment_Trust,3095437660
2428220720,2020-07-03,Dealer_self,2173236152
3564663030,2020-07-06,Dealer_self,2487138191
84573935356,2020-07-06,total,57689459730
15330540,2020-07-06,Foreign_Dealer_Self,13522050
2357964900,2020-07-06,Investment_Trust,2035646219
12813921285,2020-07-06,Dealer_Hedging,7481907471
65837386141,2020-07-06,Foreign_Investor,45684767849
2716228840,2020-07-07,Dealer_self,2908159050
10701130282,2020-07-07,Dealer_Hedging,9300589842
2257687330,2020-07-07,Investment_Trust,3044343150
11808340,2020-07-07,Foreign_Dealer_Self,17397310
84508538429,2020-07-07,total,79513631972
68833491977,2020-07-07,Foreign_Investor,64260539930
24187040,2020-07-08,Foreign_Dealer_Self,8053240
2282407290,2020-07-08,Investment_Trust,3360316169
67800431300,2020-07-08,total,71232172688
3623691090,2020-07-08,Dealer_self,1866962140
53281199219,2020-07-08,Foreign_Investor,58780158178
8613133701,2020-07-08,Dealer_Hedging,7224736201
2209703880,2020-07-09,Dealer_self,2417392150
63939164590,2020-07-09,total,70081698906
7000590,2020-07-09,Foreign_Dealer_Self,11370950
2925130130,2020-07-09,Investment_Trust,3242420610
7729430062,2020-07-09,Dealer_Hedging,6677547522
51074900518,2020-07-09,Foreign_Investor,57744338624
2229317320,2020-07-10,Dealer_self,3615321730
2130054646,2020-07-10,Investment_Trust,3416813030
73609627297,2020-07-10,total,76433470031
9248640,2020-07-10,Foreign_Dealer_Self,6353330
6702495802,2020-07-10,Dealer_Hedging,7108408862
62547759529,2020-07-10,Foreign_Investor,62292926409
3227861810,2020-07-13,Investment_Trust,2702966057
7750385356,2020-07-13,Dealer_Hedging,5922608932
53925475061,2020-07-13,Foreign_Investor,49547949418
2213778740,2020-07-13,Dealer_self,1991269100
67117500967,2020-07-13,total,60164793507
9637990,2020-07-13,Foreign_Dealer_Self,17621790
2057363830,2020-07-14,Dealer_self,1973067716
64523994314,2020-07-14,total,68052995825
3136891440,2020-07-14,Investment_Trust,2443909057
52387365764,2020-07-14,Foreign_Investor,57119566368
13838190,2020-07-14,Foreign_Dealer_Self,12860420
6942373280,2020-07-14,Dealer_Hedging,6516452684
22302530,2020-07-15,Foreign_Dealer_Self,17321080
79964491133,2020-07-15,total,77111033908
66105394992,2020-07-15,Foreign_Investor,62146370762
3736339790,2020-07-15,Investment_Trust,2848026581
2378555640,2020-07-15,Dealer_self,4282501730
7744200711,2020-07-15,Dealer_Hedging,7834134835
1815167910,2020-07-16,Dealer_self,3169950813
6158288457,2020-07-16,Dealer_Hedging,7045502251
51364830826,2020-07-16,Foreign_Investor,58422995048
62881350315,2020-07-16,total,70687611794
12338830,2020-07-16,Foreign_Dealer_Self,11386720
3543063122,2020-07-16,Investment_Trust,2049163682
3285313951,2020-07-17,Investment_Trust,1390525049
48567700439,2020-07-17,Foreign_Investor,46787491771
5859478033,2020-07-17,Dealer_Hedging,7184964797
59287445893,2020-07-17,total,58355881957
13170900,2020-07-17,Foreign_Dealer_Self,17225320
1574953470,2020-07-17,Dealer_self,2992900340
19580140,2020-07-20,Foreign_Dealer_Self,13247670
49876747403,2020-07-20,Foreign_Investor,45522546042
6715140404,2020-07-20,Dealer_Hedging,5927912048
1522656870,2020-07-20,Dealer_self,2301229420
2669522740,2020-07-20,Investment_Trust,2025060848
60784067417,2020-07-20,total,55776748358
2781328950,2020-07-21,Dealer_self,1830686285
8229869613,2020-07-21,Dealer_Hedging,7947311615
4056756170,2020-07-21,Investment_Trust,1917923370
80298210717,2020-07-21,total,64285608596
14757500,2020-07-21,Foreign_Dealer_Self,18602210
65230255984,2020-07-21,Foreign_Investor,52589687326
9530559221,2020-07-22,Dealer_Hedging,8128694263
4244461930,2020-07-22,Investment_Trust,2440395896
24782270,2020-07-22,Foreign_Dealer_Self,19735070
2543517670,2020-07-22,Dealer_self,2699466460
65146586361,2020-07-22,total,64478512384
48828047540,2020-07-22,Foreign_Investor,51209955765
51350296088,2020-07-23,Foreign_Investor,60219619074
2747024740,2020-07-23,Dealer_self,2702073690
22960050,2020-07-23,Foreign_Dealer_Self,15516120
2876194100,2020-07-23,Investment_Trust,2277353939
64452119090,2020-07-23,total,77723176501
7478604162,2020-07-23,Dealer_Hedging,12524129798
2388760280,2020-07-24,Dealer_self,4913246120
7347290896,2020-07-24,Dealer_Hedging,10748626451
3056384870,2020-07-24,Investment_Trust,2293807170
22668870,2020-07-24,Foreign_Dealer_Self,17644890
75690036743,2020-07-24,total,91623345674
62897600697,2020-07-24,Foreign_Investor,73667665933
2854375910,2020-07-27,Dealer_self,2499813360
26992750,2020-07-27,Foreign_Dealer_Self,11732410
82542581698,2020-07-27,total,75787336835
70026962140,2020-07-27,Foreign_Investor,62494951894
6768974098,2020-07-27,Dealer_Hedging,7761774807
2892269550,2020-07-27,Investment_Trust,3030796774
97309302368,2020-07-28,Foreign_Investor,104613170764
10211099791,2020-07-28,Dealer_Hedging,12786006420
3019946366,2020-07-28,Dealer_self,4058521347
112927292785,2020-07-28,total,124403267181
28457840,2020-07-28,Foreign_Dealer_Self,17938040
2386944260,2020-07-28,Investment_Trust,2945568650
2389215810,2020-07-29,Dealer_self,5628286274
61827556835,2020-07-29,Foreign_Investor,67952447674
1951474510,2020-07-29,Investment_Trust,3061060465
6202988078,2020-07-29,Dealer_Hedging,7860293850
10140610,2020-07-29,Foreign_Dealer_Self,16633390
72371235233,2020-07-29,total,84502088263
3575843740,2020-07-30,Investment_Trust,2564018005
6408116138,2020-07-30,Dealer_Hedging,6853360847
71918772064,2020-07-30,total,74413044163
1875235640,2020-07-30,Dealer_self,2097766907
15569330,2020-07-30,Foreign_Dealer_Self,18427230
60059576546,2020-07-30,Foreign_Investor,62897898404
2597377620,2020-07-31,Dealer_self,2286078500
70565536560,2020-07-31,total,79348144685
7185730139,2020-07-31,Dealer_Hedging,7627766066
2583475240,2020-07-31,Investment_Trust,2325829512
14962590,2020-07-31,Foreign_Dealer_Self,17329580
58198953561,2020-07-31,Foreign_Investor,67108470607
2312510100,2020-08-03,Dealer_self,2486768540
17654720,2020-08-03,Foreign_Dealer_Self,15446000
66414664939,2020-08-03,total,97063637670
1852784650,2020-08-03,Investment_Trust,1590583986
5668970057,2020-08-03,Dealer_Hedging,6163087247
56580400132,2020-08-03,Foreign_Investor,86823197897
56591152370,2020-08-04,Foreign_Investor,50984870223
3255343029,2020-08-04,Investment_Trust,2453296243
6571462884,2020-08-04,Dealer_Hedging,5828062566
2087960020,2020-08-04,Dealer_self,1567227109
68505918303,2020-08-04,total,60833456141
17359410,2020-08-04,Foreign_Dealer_Self,17587280
57588767247,2020-08-05,Foreign_Investor,57879790560
2076169230,2020-08-05,Dealer_self,2256382910
71270409312,2020-08-05,total,70083973295
7577039775,2020-08-05,Dealer_Hedging,7582948316
16064860,2020-08-05,Foreign_Dealer_Self,27331150
4028433060,2020-08-05,Investment_Trust,2364851509
2624959576,2020-08-06,Dealer_self,2485113282
62581098097,2020-08-06,Foreign_Investor,58668846337
74276425877,2020-08-06,total,71062327900
31630610,2020-08-06,Foreign_Dealer_Self,19141550
6083666724,2020-08-06,Dealer_Hedging,7378031490
2986701480,2020-08-06,Investment_Trust,2530336791
1870568080,2020-08-07,Dealer_self,2751309507
62266280844,2020-08-07,total,77047837035
53019143646,2020-08-07,Foreign_Investor,65207614582
5568046368,2020-08-07,Dealer_Hedging,6910483247
19138880,2020-08-07,Foreign_Dealer_Self,16532910
1808522750,2020-08-07,Investment_Trust,2178429699
1754521550,2020-08-10,Investment_Trust,3062655573
54385129043,2020-08-10,Foreign_Investor,51632836276
7033387392,2020-08-10,Dealer_Hedging,5301932254
65093345985,2020-08-10,total,62352405832
1920308000,2020-08-10,Dealer_self,2354981729
17253610,2020-08-10,Foreign_Dealer_Self,16591860
1640260840,2020-08-11,Dealer_self,2263640420
12274230,2020-08-11,Foreign_Dealer_Self,15010640
6199464517,2020-08-11,Dealer_Hedging,5614459625
2021090070,2020-08-11,Investment_Trust,2643925410
49406016035,2020-08-11,Foreign_Investor,54377271656
59266831462,2020-08-11,total,64899297111
2144921075,2020-08-12,Investment_Trust,2858660352
58580714043,2020-08-12,total,73633487358
2129408480,2020-08-12,Dealer_self,4098777780
48342138857,2020-08-12,Foreign_Investor,58762212484
21632520,2020-08-12,Foreign_Dealer_Self,19559150
5964245631,2020-08-12,Dealer_Hedging,7913836742
28838530,2020-08-13,Foreign_Dealer_Self,24778160
75980192739,2020-08-13,total,69431192639
65982446222,2020-08-13,Foreign_Investor,58749834189
1924369500,2020-08-13,Dealer_self,2641612920
2286529140,2020-08-13,Investment_Trust,2298458918
5786847877,2020-08-13,Dealer_Hedging,5741286612
5441784390,2020-08-14,Dealer_Hedging,4616046182
55116268150,2020-08-14,Foreign_Investor,51167350321
65358502240,2020-08-14,total,59461778033
21374970,2020-08-14,Foreign_Dealer_Self,20262660
2130417600,2020-08-14,Dealer_self,1697177570
2670032100,2020-08-14,Investment_Trust,1981203960
3028222990,2020-08-17,Investment_Trust,2300210800
70711177319,2020-08-17,total,56357071084
18346560,2020-08-17,Foreign_Dealer_Self,24492000
56208816666,2020-08-17,Foreign_Investor,46563294258
2912314510,2020-08-17,Dealer_self,1684527150
8561823153,2020-08-17,Dealer_Hedging,5809038876
65473998741,2020-08-18,Foreign_Investor,68469478906
2822930460,2020-08-18,Investment_Trust,2836182458
20992040,2020-08-18,Foreign_Dealer_Self,19453950
76132149478,2020-08-18,total,81236980528
2363547430,2020-08-18,Dealer_self,2881104530
5471672847,2020-08-18,Dealer_Hedging,7050214634
4964351979,2020-08-19,Dealer_Hedging,6777334576
66681585029,2020-08-19,Foreign_Investor,67201322181
2210066260,2020-08-19,Dealer_self,4238267070
2484345361,2020-08-19,Investment_Trust,2625653630
15202540,2020-08-19,Foreign_Dealer_Self,14231370
76340348629,2020-08-19,total,80842577457
7647094646,2020-08-20,Dealer_Hedging,15139272062
102527154142,2020-08-20,total,129286621237
15557980,2020-08-20,Foreign_Dealer_Self,16255100
2447887460,2020-08-20,Dealer_self,5345846790
2123970100,2020-08-20,Investment_Trust,3822755790
90308201936,2020-08-20,Foreign_Investor,104978746595
12324490,2020-08-21,Foreign_Dealer_Self,16011870
1843017910,2020-08-21,Dealer_self,2307527360
78507320601,2020-08-21,total,72081985717
3226436864,2020-08-21,Investment_Trust,2318223168
5256247431,2020-08-21,Dealer_Hedging,4921150533
68181618396,2020-08-21,Foreign_Investor,62535084656
75381025035,2020-08-24,total,74760701717
15297950,2020-08-24,Foreign_Dealer_Self,24472490
5130126734,2020-08-24,Dealer_Hedging,4793593737
65008682223,2020-08-24,Foreign_Investor,65873252763
1981832890,2020-08-24,Dealer_self,1636741380
3260383188,2020-08-24,Investment_Trust,2457113837
2123555784,2020-08-25,Dealer_self,1440987249
65699486605,2020-08-25,total,60324757802
5479039712,2020-08-25,Dealer_Hedging,5383089687
2904502890,2020-08-25,Investment_Trust,1773645980
55192388219,2020-08-25,Foreign_Investor,51727034886
17098290,2020-08-25,Foreign_Dealer_Self,18389020
48436599807,2020-08-26,Foreign_Investor,46533357013
1550421440,2020-08-26,Dealer_self,1451705234
4403572498,2020-08-26,Dealer_Hedging,5013224829
2735720920,2020-08-26,Investment_Trust,2424517180
57126314665,2020-08-26,total,55422804256
15914050,2020-08-26,Foreign_Dealer_Self,10057510
1757750980,2020-08-27,Dealer_self,2235176334
4913887367,2020-08-27,Dealer_Hedging,5337922587
2403393240,2020-08-27,Investment_Trust,1883267400
12144640,2020-08-27,Foreign_Dealer_Self,12853410
62285178531,2020-08-27,total,70413230932
53210146944,2020-08-27,Foreign_Investor,60956864611
1941939430,2020-08-28,Dealer_self,1586579982
56719511414,2020-08-28,Foreign_Investor,62795402016
2340305370,2020-08-28,Investment_Trust,2605005158
5518110313,2020-08-28,Dealer_Hedging,5468776837
